text,condition,img_name,group_id,prompt_type,response_type,response,model_name,version,num_params
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,non-afforded_image,water_natural.jpeg,13,explicit,cosine_similarity,0.07102329283952713,flava-full,natural,241356289
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,related_image,clothes_natural.jpeg,13,explicit,cosine_similarity,0.0432489737868309,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",afforded_image,shirt_natural.jpeg,14,explicit,cosine_similarity,0.06098251789808273,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",non-afforded_image,glasses_natural.jpeg,14,explicit,cosine_similarity,-0.04875008016824722,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",related_image,towel_natural.jpeg,14,explicit,cosine_similarity,0.17800885438919067,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",afforded_image,popsiclestick_natural.jpeg,15,explicit,cosine_similarity,0.17166009545326233,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",non-afforded_image,bentearring_natural.jpeg,15,explicit,cosine_similarity,0.04468431696295738,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",related_image,notepad_natural.jpeg,15,explicit,cosine_similarity,0.08053002506494522,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,afforded_image,rolledpaper_natural.jpeg,16,explicit,cosine_similarity,0.13795322179794312,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,non-afforded_image,smellysock_natural.jpeg,16,explicit,cosine_similarity,0.09546130150556564,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,related_image,mophandle_natural.jpeg,16,explicit,cosine_similarity,0.15788261592388153,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",afforded_image,rice_natural.jpeg,17,explicit,cosine_similarity,0.041850943118333817,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",non-afforded_image,water_natural.jpeg,17,explicit,cosine_similarity,0.028031522408127785,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",related_image,chalk_natural.jpeg,17,explicit,cosine_similarity,0.10294234752655029,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",afforded_image,thelavatory_natural.jpeg,18,explicit,cosine_similarity,-0.00029638223350048065,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",non-afforded_image,hermailbox_natural.jpeg,18,explicit,cosine_similarity,0.1863965094089508,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",related_image,heroffice_natural.jpeg,18,explicit,cosine_similarity,0.0969543531537056,flava-full,natural,241356289
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,afforded_image,laptopcomputer_natural.jpeg,1,implicit,cosine_similarity,0.05250336229801178,flava-full,natural,241356289
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,non-afforded_image,papernapkin_natural.jpeg,1,implicit,cosine_similarity,0.15807253122329712,flava-full,natural,241356289
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,related_image,huntingrifle_natural.jpeg,1,implicit,cosine_similarity,0.15098778903484344,flava-full,natural,241356289
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,afforded_image,pen_natural.jpeg,2,implicit,cosine_similarity,0.08778657019138336,flava-full,natural,241356289
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,non-afforded_image,nickel_natural.jpeg,2,implicit,cosine_similarity,0.0035445261746644974,flava-full,natural,241356289
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,related_image,string_natural.jpeg,2,implicit,cosine_similarity,0.13228902220726013,flava-full,natural,241356289
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,afforded_image,floppydisks_natural.jpeg,3,implicit,cosine_similarity,0.057892896234989166,flava-full,natural,241356289
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,non-afforded_image,pencils_natural.jpeg,3,implicit,cosine_similarity,0.07969342172145844,flava-full,natural,241356289
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,related_image,oldmagazines_natural.jpeg,3,implicit,cosine_similarity,0.036012545228004456,flava-full,natural,241356289
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",afforded_image,newspaper_natural.jpeg,4,implicit,cosine_similarity,0.07330799102783203,flava-full,natural,241356289
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",non-afforded_image,matchbook_natural.jpeg,4,implicit,cosine_similarity,0.007656275760382414,flava-full,natural,241356289
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",related_image,skimask_natural.jpeg,4,implicit,cosine_similarity,0.19420568645000458,flava-full,natural,241356289
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",afforded_image,clothesdryer_natural.jpeg,5,implicit,cosine_similarity,0.13171404600143433,flava-full,natural,241356289
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",non-afforded_image,cookiejar_natural.jpeg,5,implicit,cosine_similarity,0.13517671823501587,flava-full,natural,241356289
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",related_image,broomcloset_natural.jpeg,5,implicit,cosine_similarity,0.1851997673511505,flava-full,natural,241356289
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",afforded_image,tractor_natural.jpeg,6,implicit,cosine_similarity,0.02384931594133377,flava-full,natural,241356289
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",non-afforded_image,hammer_natural.jpeg,6,implicit,cosine_similarity,0.06415905058383942,flava-full,natural,241356289
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",related_image,chair_natural.jpeg,6,implicit,cosine_similarity,-0.005837274715304375,flava-full,natural,241356289
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",afforded_image,map_natural.jpeg,7,implicit,cosine_similarity,0.02471988834440708,flava-full,natural,241356289
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",non-afforded_image,rock_natural.jpeg,7,implicit,cosine_similarity,0.0852506160736084,flava-full,natural,241356289
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",related_image,bellows_natural.jpeg,7,implicit,cosine_similarity,0.19048675894737244,flava-full,natural,241356289
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",afforded_image,plasticspoon_natural.jpeg,8,implicit,cosine_similarity,0.1028129905462265,flava-full,natural,241356289
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",non-afforded_image,largerefrigerator_natural.jpeg,8,implicit,cosine_similarity,-0.03458907827734947,flava-full,natural,241356289
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",related_image,redbeanbag_natural.jpeg,8,implicit,cosine_similarity,0.08682738244533539,flava-full,natural,241356289
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",afforded_image,vacuumcleaner_natural.jpeg,9,implicit,cosine_similarity,0.10779253393411636,flava-full,natural,241356289
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",non-afforded_image,electricoutlet_natural.jpeg,9,implicit,cosine_similarity,0.06934547424316406,flava-full,natural,241356289
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",related_image,doorknob_natural.jpeg,9,implicit,cosine_similarity,0.0821092277765274,flava-full,natural,241356289
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",afforded_image,seveniron_natural.jpeg,10,implicit,cosine_similarity,0.0810452327132225,flava-full,natural,241356289
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",non-afforded_image,hamsandwich_natural.jpeg,10,implicit,cosine_similarity,-0.07377108931541443,flava-full,natural,241356289
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",related_image,screwdriver_natural.jpeg,10,implicit,cosine_similarity,0.19840669631958008,flava-full,natural,241356289
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",afforded_image,warmthermos_natural.jpeg,11,implicit,cosine_similarity,0.1066199317574501,flava-full,natural,241356289
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",non-afforded_image,hairpin_natural.jpeg,11,implicit,cosine_similarity,0.019924627617001534,flava-full,natural,241356289
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",related_image,hairdryer_natural.jpeg,11,implicit,cosine_similarity,0.09505648910999298,flava-full,natural,241356289
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",afforded_image,sandwichwrapper_natural.jpeg,12,implicit,cosine_similarity,0.13899275660514832,flava-full,natural,241356289
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",non-afforded_image,hamburgerbun_natural.png,12,implicit,cosine_similarity,0.0961218774318695,flava-full,natural,241356289
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",related_image,showercap_natural.jpeg,12,implicit,cosine_similarity,0.14019666612148285,flava-full,natural,241356289
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,afforded_image,leaves_natural.jpeg,13,implicit,cosine_similarity,-0.09718592464923859,flava-full,natural,241356289
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,non-afforded_image,water_natural.jpeg,13,implicit,cosine_similarity,0.02204272150993347,flava-full,natural,241356289
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,related_image,clothes_natural.jpeg,13,implicit,cosine_similarity,-0.06998598575592041,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",afforded_image,shirt_natural.jpeg,14,implicit,cosine_similarity,0.03114491142332554,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",non-afforded_image,glasses_natural.jpeg,14,implicit,cosine_similarity,-0.021371036767959595,flava-full,natural,241356289
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",related_image,towel_natural.jpeg,14,implicit,cosine_similarity,0.18224087357521057,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",afforded_image,popsiclestick_natural.jpeg,15,implicit,cosine_similarity,0.22647453844547272,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",non-afforded_image,bentearring_natural.jpeg,15,implicit,cosine_similarity,0.06695570051670074,flava-full,natural,241356289
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",related_image,notepad_natural.jpeg,15,implicit,cosine_similarity,0.13298550248146057,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,afforded_image,rolledpaper_natural.jpeg,16,implicit,cosine_similarity,0.12248855084180832,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,non-afforded_image,smellysock_natural.jpeg,16,implicit,cosine_similarity,0.11120590567588806,flava-full,natural,241356289
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,related_image,mophandle_natural.jpeg,16,implicit,cosine_similarity,0.16758735477924347,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",afforded_image,rice_natural.jpeg,17,implicit,cosine_similarity,0.06250767409801483,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",non-afforded_image,water_natural.jpeg,17,implicit,cosine_similarity,0.02484627440571785,flava-full,natural,241356289
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",related_image,chalk_natural.jpeg,17,implicit,cosine_similarity,0.16419990360736847,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",afforded_image,thelavatory_natural.jpeg,18,implicit,cosine_similarity,-0.04922312870621681,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",non-afforded_image,hermailbox_natural.jpeg,18,implicit,cosine_similarity,0.14834082126617432,flava-full,natural,241356289
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",related_image,heroffice_natural.jpeg,18,implicit,cosine_similarity,0.05950744450092316,flava-full,natural,241356289
