text,condition,img_name,group_id,prompt_type,response_type,response,model_name,version,num_params
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",afforded_image,tractor_natural.jpeg,6,explicit,cosine_similarity,0.03876432776451111,align-base,natural,172117841
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",non-afforded_image,hammer_natural.jpeg,6,explicit,cosine_similarity,0.06401079148054123,align-base,natural,172117841
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",related_image,chair_natural.jpeg,6,explicit,cosine_similarity,0.04449150711297989,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",afforded_image,map_natural.jpeg,7,explicit,cosine_similarity,0.024180391803383827,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",non-afforded_image,rock_natural.jpeg,7,explicit,cosine_similarity,0.04930778220295906,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",related_image,bellows_natural.jpeg,7,explicit,cosine_similarity,0.06269262731075287,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",afforded_image,plasticspoon_natural.jpeg,8,explicit,cosine_similarity,0.051708489656448364,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",non-afforded_image,largerefrigerator_natural.jpeg,8,explicit,cosine_similarity,0.051099520176649094,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",related_image,redbeanbag_natural.jpeg,8,explicit,cosine_similarity,0.03166612610220909,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",afforded_image,vacuumcleaner_natural.jpeg,9,explicit,cosine_similarity,0.05790545791387558,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",non-afforded_image,electricoutlet_natural.jpeg,9,explicit,cosine_similarity,0.05794718861579895,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",related_image,doorknob_natural.jpeg,9,explicit,cosine_similarity,0.05886218324303627,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",afforded_image,seveniron_natural.jpeg,10,explicit,cosine_similarity,0.06986495107412338,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",non-afforded_image,hamsandwich_natural.jpeg,10,explicit,cosine_similarity,0.044904034584760666,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",related_image,screwdriver_natural.jpeg,10,explicit,cosine_similarity,0.10709609091281891,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",afforded_image,warmthermos_natural.jpeg,11,explicit,cosine_similarity,0.06271427869796753,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",non-afforded_image,hairpin_natural.jpeg,11,explicit,cosine_similarity,0.019794300198554993,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",related_image,hairdryer_natural.jpeg,11,explicit,cosine_similarity,0.07374642789363861,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",afforded_image,sandwichwrapper_natural.jpeg,12,explicit,cosine_similarity,0.049231044948101044,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",non-afforded_image,hamburgerbun_natural.png,12,explicit,cosine_similarity,0.08420467376708984,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",related_image,showercap_natural.jpeg,12,explicit,cosine_similarity,0.08053821325302124,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,afforded_image,leaves_natural.jpeg,13,explicit,cosine_similarity,0.036449044942855835,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,non-afforded_image,water_natural.jpeg,13,explicit,cosine_similarity,0.054121822118759155,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,related_image,clothes_natural.jpeg,13,explicit,cosine_similarity,0.04383641108870506,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",afforded_image,shirt_natural.jpeg,14,explicit,cosine_similarity,0.05990315228700638,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",non-afforded_image,glasses_natural.jpeg,14,explicit,cosine_similarity,0.052932728081941605,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",related_image,towel_natural.jpeg,14,explicit,cosine_similarity,0.09657618403434753,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",afforded_image,popsiclestick_natural.jpeg,15,explicit,cosine_similarity,0.04552944377064705,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",non-afforded_image,bentearring_natural.jpeg,15,explicit,cosine_similarity,0.03930160403251648,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",related_image,notepad_natural.jpeg,15,explicit,cosine_similarity,0.08720088750123978,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,afforded_image,rolledpaper_natural.jpeg,16,explicit,cosine_similarity,0.04208063334226608,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,non-afforded_image,smellysock_natural.jpeg,16,explicit,cosine_similarity,0.0644855797290802,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,related_image,mophandle_natural.jpeg,16,explicit,cosine_similarity,0.029590075835585594,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",afforded_image,rice_natural.jpeg,17,explicit,cosine_similarity,0.03515530377626419,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",non-afforded_image,water_natural.jpeg,17,explicit,cosine_similarity,0.05523109808564186,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",related_image,chalk_natural.jpeg,17,explicit,cosine_similarity,0.06276360154151917,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",afforded_image,thelavatory_natural.jpeg,18,explicit,cosine_similarity,0.026958178728818893,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",non-afforded_image,hermailbox_natural.jpeg,18,explicit,cosine_similarity,0.038924042135477066,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",related_image,heroffice_natural.jpeg,18,explicit,cosine_similarity,0.08824492990970612,align-base,natural,172117841
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,afforded_image,laptopcomputer_natural.jpeg,1,implicit,cosine_similarity,0.05701693147420883,align-base,natural,172117841
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,non-afforded_image,papernapkin_natural.jpeg,1,implicit,cosine_similarity,0.05650937557220459,align-base,natural,172117841
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,related_image,huntingrifle_natural.jpeg,1,implicit,cosine_similarity,0.08793388307094574,align-base,natural,172117841
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,afforded_image,pen_natural.jpeg,2,implicit,cosine_similarity,0.06526851654052734,align-base,natural,172117841
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,non-afforded_image,nickel_natural.jpeg,2,implicit,cosine_similarity,0.03521851450204849,align-base,natural,172117841
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,related_image,string_natural.jpeg,2,implicit,cosine_similarity,0.0693274661898613,align-base,natural,172117841
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,afforded_image,floppydisks_natural.jpeg,3,implicit,cosine_similarity,0.06283009797334671,align-base,natural,172117841
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,non-afforded_image,pencils_natural.jpeg,3,implicit,cosine_similarity,0.013297880068421364,align-base,natural,172117841
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,related_image,oldmagazines_natural.jpeg,3,implicit,cosine_similarity,0.03427882492542267,align-base,natural,172117841
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",afforded_image,newspaper_natural.jpeg,4,implicit,cosine_similarity,0.03873131424188614,align-base,natural,172117841
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",non-afforded_image,matchbook_natural.jpeg,4,implicit,cosine_similarity,0.04307454451918602,align-base,natural,172117841
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",related_image,skimask_natural.jpeg,4,implicit,cosine_similarity,0.1270890086889267,align-base,natural,172117841
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",afforded_image,clothesdryer_natural.jpeg,5,implicit,cosine_similarity,0.040894653648138046,align-base,natural,172117841
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",non-afforded_image,cookiejar_natural.jpeg,5,implicit,cosine_similarity,0.0398930124938488,align-base,natural,172117841
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",related_image,broomcloset_natural.jpeg,5,implicit,cosine_similarity,0.044237636029720306,align-base,natural,172117841
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",afforded_image,tractor_natural.jpeg,6,implicit,cosine_similarity,0.033626992255449295,align-base,natural,172117841
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",non-afforded_image,hammer_natural.jpeg,6,implicit,cosine_similarity,0.05013398826122284,align-base,natural,172117841
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",related_image,chair_natural.jpeg,6,implicit,cosine_similarity,0.03198429197072983,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",afforded_image,map_natural.jpeg,7,implicit,cosine_similarity,0.04741872847080231,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",non-afforded_image,rock_natural.jpeg,7,implicit,cosine_similarity,0.058642879128456116,align-base,natural,172117841
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",related_image,bellows_natural.jpeg,7,implicit,cosine_similarity,0.08469405770301819,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",afforded_image,plasticspoon_natural.jpeg,8,implicit,cosine_similarity,0.04573827609419823,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",non-afforded_image,largerefrigerator_natural.jpeg,8,implicit,cosine_similarity,0.019943535327911377,align-base,natural,172117841
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",related_image,redbeanbag_natural.jpeg,8,implicit,cosine_similarity,0.034156493842601776,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",afforded_image,vacuumcleaner_natural.jpeg,9,implicit,cosine_similarity,0.02445731684565544,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",non-afforded_image,electricoutlet_natural.jpeg,9,implicit,cosine_similarity,0.0643032044172287,align-base,natural,172117841
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",related_image,doorknob_natural.jpeg,9,implicit,cosine_similarity,0.053282737731933594,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",afforded_image,seveniron_natural.jpeg,10,implicit,cosine_similarity,0.05354476347565651,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",non-afforded_image,hamsandwich_natural.jpeg,10,implicit,cosine_similarity,0.04625844955444336,align-base,natural,172117841
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",related_image,screwdriver_natural.jpeg,10,implicit,cosine_similarity,0.10462689399719238,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",afforded_image,warmthermos_natural.jpeg,11,implicit,cosine_similarity,0.05623628571629524,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",non-afforded_image,hairpin_natural.jpeg,11,implicit,cosine_similarity,0.023309586569666862,align-base,natural,172117841
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",related_image,hairdryer_natural.jpeg,11,implicit,cosine_similarity,0.05698976293206215,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",afforded_image,sandwichwrapper_natural.jpeg,12,implicit,cosine_similarity,0.05792849883437157,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",non-afforded_image,hamburgerbun_natural.png,12,implicit,cosine_similarity,0.09259390085935593,align-base,natural,172117841
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",related_image,showercap_natural.jpeg,12,implicit,cosine_similarity,0.08815976977348328,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,afforded_image,leaves_natural.jpeg,13,implicit,cosine_similarity,0.03219030052423477,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,non-afforded_image,water_natural.jpeg,13,implicit,cosine_similarity,0.035235654562711716,align-base,natural,172117841
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,related_image,clothes_natural.jpeg,13,implicit,cosine_similarity,-0.016770539805293083,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",afforded_image,shirt_natural.jpeg,14,implicit,cosine_similarity,0.05117562785744667,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",non-afforded_image,glasses_natural.jpeg,14,implicit,cosine_similarity,0.042524900287389755,align-base,natural,172117841
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",related_image,towel_natural.jpeg,14,implicit,cosine_similarity,0.08594685047864914,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",afforded_image,popsiclestick_natural.jpeg,15,implicit,cosine_similarity,0.055805593729019165,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",non-afforded_image,bentearring_natural.jpeg,15,implicit,cosine_similarity,0.0300661101937294,align-base,natural,172117841
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",related_image,notepad_natural.jpeg,15,implicit,cosine_similarity,0.09705942124128342,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,afforded_image,rolledpaper_natural.jpeg,16,implicit,cosine_similarity,0.0693824291229248,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,non-afforded_image,smellysock_natural.jpeg,16,implicit,cosine_similarity,0.06691297143697739,align-base,natural,172117841
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,related_image,mophandle_natural.jpeg,16,implicit,cosine_similarity,0.038953009992837906,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",afforded_image,rice_natural.jpeg,17,implicit,cosine_similarity,0.03455311805009842,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",non-afforded_image,water_natural.jpeg,17,implicit,cosine_similarity,0.03464236110448837,align-base,natural,172117841
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",related_image,chalk_natural.jpeg,17,implicit,cosine_similarity,0.06378420442342758,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",afforded_image,thelavatory_natural.jpeg,18,implicit,cosine_similarity,0.033042896538972855,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",non-afforded_image,hermailbox_natural.jpeg,18,implicit,cosine_similarity,0.02410455420613289,align-base,natural,172117841
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",related_image,heroffice_natural.jpeg,18,implicit,cosine_similarity,0.05763503164052963,align-base,natural,172117841
